Latin	occur	Inter	Moist	Al	Ca	Fe	K	P	Zn	N	Moist^2	Al^2	Ca^2	Fe^2	K^2	P^2	Zn^2	N^2
Matayba glaberrima (Sapindaceae)	9	-2.68567109620361	-1.70950611733244	0.206657035855447	-0.332196439591368	0.0491275451370709	0.0221728677134255	1.12767045819075	0.123364203898421	0.0718519044020814	-0.495216198063712	-0.203347948715048	0.0703451828010563	-0.0173497180454416	-0.026701165297321	-0.10881383158398	-0.0552262031540981	-0.0219089160738732
Matayba scrobiculata (Sapindaceae)	6	-2.32779599108787	-1.65821190477432	0.112417326673432	-0.0840897738055941	-0.0561947468111781	0.232762721585719	-0.798696457201501	0.16138658751313	0.0200475312284619	-0.581969523231217	-0.275301263596566	-0.0611894409904854	-0.094323542401637	-0.0537544246229536	-0.22713408714925	-0.0779757346425938	-0.0259587232995609
Maytenus schippii (Celastraceae)	18	-0.2017705932678	1.19605467150572	-0.0707701331507985	0.132080915264929	-0.304404122420733	-0.0420844361192374	-0.081696260510202	0.105353699982804	0.103526188724336	-0.423536552467188	-0.196630729632586	-0.134780574503013	-0.141270982022011	-0.029257485464163	-0.437083543556988	-0.168614179051962	-0.0287162859344117
Meliosma glabrata (Sabiaceae)	4	-3.22122741499721	1.77963343933764	0.17766874277749	-0.157090654310463	-0.230976535281368	0.0425386386831323	-1.13137096040604	0.188194387577082	0.0230356052442394	-0.587116780263039	-0.183647912308959	-0.196878366525492	-0.111920391826117	-0.0177382529425016	-0.206102811171119	-0.10901556308182	-0.0137566406683046
Miconia affinis (Melastomataceae)	26	0.362072675763194	-0.914794772766938	0.444077623556005	-0.877603906049636	-0.564264431489519	0.121194529339724	-0.415484372124822	0.13205994951513	0.00137313861243654	-0.496308856830762	-0.162426121784454	-0.400951007038977	0.0261504453255196	0.0378851776975314	-0.435410319169346	-0.171842029700034	-0.00431291053225144
Miconia argentea (Melastomataceae)	31	0.624833678971654	-0.533576525044194	0.262108050713528	-0.589581360920346	0.00157691022298663	0.31600162643376	0.0246890066735958	0.150118722453454	0.0328162720374346	-0.581894518099239	-0.186839238828181	-0.154946944400222	-0.099015866519825	0.163017515475639	-0.547150616830242	0.0218296278477555	-0.0177400272546078
Miconia minutiflora (Melastomataceae)	8	-2.42381894761439	-0.532415145530413	0.288539545698425	-0.877773271215306	0.10227260933597	-0.265093535807017	-0.371365153909767	0.138817926999455	0.0737046338513029	-0.431892313088489	-0.191474393701934	-0.032887560822033	0.0263776191380874	0.0344081071770941	-0.282462218970924	0.134929045151742	-0.029628844154484
Miconia elata (Melastomataceae)	17	-0.565295722502357	-0.642827392890574	0.355186058047722	-1.1279732902873	-0.198019415941007	-0.130328389541346	-0.15922089433634	0.0946028190732688	0.0323659632624021	-0.537022601243716	-0.14715039049924	-0.283559789268137	-0.0797233095687734	0.0901530950186539	-0.338651451304219	-0.157714983425884	-0.0278436601555145
Miconia impetiolaris (Melastomataceae)	9	-1.73497379417816	-0.898850741968392	0.218140252547575	0.0498090740958991	0.237868087334855	0.151335241739005	0.30704219554296	0.172396452288049	0.040937420130474	-0.63997185836246	-0.189177596057091	-0.0329962351833014	0.0220484182632147	-0.0164188023138349	-0.241203531349177	-0.0753571883137621	-0.0199736257502989
Miconia ligulata (Melastomataceae)	7	-2.60124319396722	1.54581640851047	-0.0176306265249032	-0.537710328478221	-0.0803261953413852	-0.26208322206871	-0.614264065519059	0.0710930808851661	0.00621481844662191	-0.547184757943858	-0.173536479369235	-0.216810493656513	0.140329591152656	0.0340063107020049	-0.114204059751577	-0.149566994301084	-0.0184240893683123
Miconia multispicata (Melastomataceae)	3	-2.89912831675001	1.08473903120243	0.128267358875123	-0.619770448937607	-0.100457209374929	-0.194702868577003	-0.802638350846558	0.157861616405276	0.0323847246265115	-0.747680465483696	-0.199351300503931	-0.150683928216782	-0.126108948187176	0.0528466877918827	-0.329567656124741	-0.170303913842002	-0.0138800686118652
Miconia nervosa (Melastomataceae)	4	-2.67154150377138	1.36666400294413	0.0677457212511098	-0.42635179684962	-0.323628680039116	0.243886685911633	-0.918021709528271	0.122892003150647	0.0296431405737289	-0.74877535028597	-0.163075656276565	-0.20934919765495	-0.0688389385995659	-0.0328579033717497	-0.199886348692137	-0.145349753915624	-0.00806491854934396
Miconia poeppigii (Melastomataceae)	13	-1.44931903330583	0.0278422311944085	0.0840098125967915	-1.19098524378739	-0.0428086450925506	-0.071220438517396	-1.24921117639974	0.121826531423429	-0.00908197433902888	-0.699073077571931	-0.118344405808629	-0.163396899747747	0.0103502217009899	-0.0285990216569352	-0.213320383160305	-0.156593302202491	-0.0247376481454424
Miconia prasina (Melastomataceae)	17	-1.07087491916086	0.189362425556769	0.0963836469449837	-1.06377904222694	0.029184603430177	-0.153767379980289	-0.446330762490996	0.122098971860168	0.0971455583777968	-0.34957449466683	-0.230631293390302	-0.0244995300969833	0.178266956935426	0.0126399544180806	-0.371714226168378	0.00659837660612806	-0.0294250077592047
Miconia punctata (Melastomataceae)	3	-3.87703526239461	1.50361082518108	-0.0731042226224952	-0.593881931438697	0.109115849473717	-0.110793816149162	-0.898103237193184	0.130861004671342	0.0397047056653047	-0.515686794250304	-0.235666258278384	-0.147559562288432	0.154373179322701	0.0479585226588008	-0.165034103290668	-0.137006947932039	-0.0267476660666234
Miconia serrulata (Melastomataceae)	10	-1.76059946714616	1.45838236815477	-0.0940026341425107	-1.05039845698929	-0.0900174798178811	-0.265472353916436	-0.982287754046334	0.101294751382395	0.0412935062244452	-0.930992447704025	-0.162935985072325	-0.199521277845972	0.0323422963230216	0.0163085147592084	-0.275203966557418	-0.0923864262865013	-0.0265711285941712
Miconia simplex (Melastomataceae)	10	-1.78008703782343	1.49315581468188	0.00725647129342494	-0.363973864149817	-0.00823529111330906	-0.16339635550704	-1.41417617679551	0.0578880260412611	0.0470369583586216	-0.980777645028201	-0.152456496099644	-0.255425923097568	0.0219517422686267	-0.0351883007540465	-0.097764568821605	-0.120195832944521	-0.0204081671677812
Micropholis melinoniana (Sapotaceae)	7	-2.58786307837156	1.43722730949716	0.25461205253477	-0.513585721744202	-0.366035839711669	-0.135349787276493	-0.838263672633081	0.20526421060903	0.0266100151775975	-0.348100770443243	-0.227893736902826	-0.0498975005264301	-0.110223628478435	-0.0279173290905557	-0.292686964990743	-0.0614043498624947	0.0136817270444471
Mollinedia darienensis (Monimiaceae)	10	-1.35024309510402	1.70056846666752	0.0767777102825181	-0.264244457874008	-0.185717090652637	-0.316572438242541	-0.459490125739346	0.195236339350678	0.0125948399624926	-0.772140531647783	-0.167130467153715	-0.228212510975889	-0.06107197551955	-0.0201989570981323	-0.292510625909129	-0.164968749984401	0.0104300756292583
Mortoniodendron anisophyllum (Malvaceae)	10	-2.31679792025555	2.63153510871874	0.492494625803761	-0.214823871539909	-0.319144618756682	-0.26567195006048	0.131210520206353	0.127127370293143	-9.80641270634324e-05	-0.559312031229619	-0.169327389419106	-0.141936213844345	-0.151109146919915	-0.0246407073475052	-0.0997051331515146	-0.105420580058688	0.0135454589434965
Mosquitoxylum jamaicense (Anacardiaceae)	6	-1.61071601234979	-0.0522514904034283	-0.228805521630179	-0.253310174735154	-0.171233622041021	-0.00249357146506784	-0.905995583839369	0.20247376619919	0.0755592851778186	-0.838808136198771	-0.25110257151888	-0.277968171508181	-0.078831038846517	0.000563674802456202	-0.276907432027619	-0.163214314719791	-0.024320408047587
Mouriri myrtilloides (Melastomataceae)	17	-0.438508359276432	2.93736257360541	0.255966298566774	-0.00495838066100784	-0.210403336854637	0.131247797080468	1.01120534413913	0.189810614441263	0.00122077106168411	-1.22806884746837	-0.173914363604354	-0.176406466640648	-0.101069837252621	0.0423489243526012	-0.286539159811442	-0.127224767014213	0.0117105611356991
Mouriri panamensis (Melastomataceae)	7	-2.11989313939269	1.52865294410137	-0.318553101522931	-0.357473628022453	-0.046926562945568	-0.271612292735451	-0.590624335171785	0.141862882198058	0.0330793001039378	-0.399727162102298	-0.173216261447219	-0.181110068445613	-0.126682589477678	0.0127771761165975	-0.249584269424409	-0.126594203871261	-0.0300567356514436
Myrciaria floribunda (Myrtaceae)	7	-2.12427099223508	0.687509254818526	-0.0386573211086634	-0.617124469935447	0.0998042699024324	-0.154367527453986	-0.935089613563734	0.0979026114474283	0.0119671514061566	-0.48337218832202	-0.206078603982221	-0.274919243520253	0.198234763806986	0.0259834013523668	-0.344241167649898	-0.154111132543777	-0.0196289184654886
Myrcia gatunensis (Myrtaceae)	39	0.882782235893143	0.00662696930385537	0.00801062498975541	-0.767016906334971	0.0394245645045785	0.0223072612108276	-0.0857002833601536	0.129238663338477	-0.0345882905910337	-0.238069820288983	-0.180255197346188	-0.241666401262159	-0.0318757292123338	-0.000831407574194367	-0.143619453319739	0.0433315811612912	0.0105966613344765
Myrcia splendens (Myrtaceae)	4	-2.61460647383589	-0.43092460002	-0.163134491632576	-0.760701045533149	-0.156158804676252	-0.0415134742892637	-0.775021662980178	0.156618255943379	0.0298092056742297	-0.811877833007675	-0.197102399544527	-0.0106266075040603	-0.120474282851774	-0.0215286109509842	-0.250214354676139	-0.140489286767588	-0.0231443122143505
Aulomyrcia zetekiana (Myrtaceae)	15	-0.159018299014878	0.734709713984104	-0.31869167106685	-0.169292348040917	-0.144190564658905	-0.184557174197938	-0.71842581676317	0.1333674156902	0.0685773275741875	-0.948788668527433	-0.114379922339216	-0.285841075296566	-0.10454465981687	-0.0509354366998402	-0.300342431644136	-0.22013515314638	-0.0290150990818955
Myriocarpa longipes (Urticaceae)	6	-1.96308953421828	0.876720771296477	0.0983380033038646	0.0570338170447385	-0.0752847426215996	0.351775466452003	0.585639003543926	0.174191910956823	0.0421551849355966	-0.54213914769351	-0.228843188924311	-0.194074555874251	-0.0754875795220516	0.00776389173949044	-0.264246955458839	-0.143090045708968	-0.0305303757993882
Myrospermum frutescens (Fabaceae-papilionoideae)	3	-2.83410710979161	-0.133513401241749	0.190545894891818	0.383262810522111	-0.270869597431431	-0.0506531684050032	0.56100290449926	0.112315989024592	0.0792328110361393	-0.704407927744087	-0.248503036553754	-0.0501873923954055	-0.0575268118682895	-0.0540187999464692	-0.239273035494495	-0.155295569712581	-0.0146819593572603
Nectandra cissiflora (Lauraceae)	8	-1.12848300517002	0.069994557092825	0.182659007302633	-0.330331601058744	-0.310345324649301	0.175328545071631	-0.510534430440949	0.0765885997570919	0.11146203120306	-0.809473166368299	-0.267485076257407	-0.260779926696129	-0.0285933598506113	0.0286228690773056	-0.400726789171595	-0.189274627350659	-0.0187106239627733
Nectandra cuspidata (Lauraceae)	7	-2.43475363398485	-1.06506226752957	0.0194761989403179	-0.590457847516107	0.0293873316923788	-0.145307175468558	-0.603127466424979	0.200055827456511	0.0384692386873175	-0.439639328046009	-0.273328049226323	-0.0289319165204219	-0.0325088731426141	0.0240303634908433	-0.294142853564565	0.129414879700257	-0.030212123987168
Nectandra lineata (Lauraceae)	10	-1.50705371413945	0.198965121675722	0.412185652502494	0.287642307077355	-0.117588280415354	0.14301434477643	0.596127158983724	0.0902961108232035	0.0479385274146816	-0.535789973369458	-0.231366837037508	-0.0755042205175376	0.0479348536370745	0.0439672359369409	-0.191882914948609	-0.15222876851373	-0.0303176443074787
Nectandra martinicensis (Lauraceae)	5	-2.91376198979725	-1.55240784233032	-0.038612406791071	0.117973692107465	-0.136053973657045	-0.00186555743877665	0.706982353346117	0.209544088155763	0.0265570925302803	-0.529620772275728	-0.242851708784605	-0.171013254734741	-0.0884129035369058	-0.0278878106041034	-0.166139239939463	-0.0924184293296965	-0.0194669975155807
Nectandra purpurea (Lauraceae)	31	0.593858703688042	1.78257685720728	-0.0354073751264434	-0.189487288268082	-0.367965725871439	-0.0300323877804733	-0.536291419021233	0.130186838377935	0.0483197665845694	-0.777041337265955	-0.265859942242684	-0.0309066699819232	-0.0395307004739667	0.113393619333079	-0.16641500629618	-0.135578802763295	0.0171018415948616
Neea amplifolia (Nyctaginaceae)	12	-0.646108446219515	1.52296490623831	0.0578011996039657	-0.0732751868952174	-0.155901539543639	-0.266949322768772	-0.136682741899392	0.172116603094524	0.0332634580646102	-0.99397223030804	-0.185104252295518	-0.227074710838606	-0.0525411299642236	-0.0521007428584615	-0.444274167483692	-0.119433400303645	0.0365118865516801
Neea delicatula (Nyctaginaceae)	32	0.189344494383986	-1.76022276078793	-0.278257595321317	0.0699438129541688	-0.110687429708266	-0.287289232074248	-0.467749326001693	0.21659679022395	0.0256012268096005	0.0830549470383798	-0.1360402938587	-0.142501679961287	-0.0226195309375137	0.0156975826761572	-0.556536760689218	-0.0203839150411459	-0.0315458481683799
Ochroma pyramidale (Malvaceae)	10	-1.36538254562475	-0.325670333708065	0.173998654775415	-0.267801707041145	0.0558860389856009	0.235613900214859	-0.198905549661096	0.19339124118621	0.0609501988337763	-0.578769060732863	-0.207570442933183	-0.0549039927915912	-0.00495807840059312	0.00242312314673095	-0.199179898980366	-0.0492969994432568	-0.0102676480947003
Ocotea cernua (Lauraceae)	12	-0.934372117199262	1.08049437583248	0.113392483679877	-0.226261311090194	-0.104762496807889	0.592424016311441	-0.122842305710264	0.119954554344818	0.0280831526393598	-0.694778194870125	-0.196380888569109	-0.174892217771478	-0.169396621605312	0.109456507414858	-0.195525624247494	-0.116653118133647	-0.0160081520970715
Ocotea dendrodaphne (Lauraceae)	12	-1.86562933297192	1.68329779636853	-0.182134650830676	-0.367693415727081	-0.163675105952599	-0.141104500120533	-1.16953883711453	0.128144072032345	0.0507389908011603	-0.397950214779221	-0.216006576664761	-0.21888853710756	0.0837341510279688	0.038642366970984	-0.246539578953796	-0.217029801239257	-0.0201791980223809
Ocotea insularis (Lauraceae)	4	-3.3888683005988	1.89806401242464	0.0448069511906915	-0.601372246477488	0.00895216846907455	-0.295691555885576	-0.25363583000865	0.122167649937465	0.0351880263947798	-0.51024401604491	-0.207573477651855	-0.0845395265710298	0.125295964936022	0.0720833985224153	-0.260500726517258	-0.156925271870805	-0.0165774888103282
Ocotea leucoxylon (Lauraceae)	4	-2.89595303073502	-0.929127998358381	0.219163459475032	-0.349468938233717	-0.146173623979248	0.214177282368676	-0.2544256541185	0.13311175407206	0.0225859681520925	-0.693307399570807	-0.24166900914305	0.113080441114454	-0.115220172930814	0.0366894610762778	0.00847634430199664	-0.113941615344146	-0.0219023584689007
Ocotea oblonga (Lauraceae)	10	-0.846331802187824	1.03063692790062	-0.0564578775497909	-0.102844671626916	-0.156119923917594	0.293359898912688	-0.641363215966915	0.165337129299599	0.0799086472943584	-0.935083642891129	-0.113563336305845	-0.249370118361362	-0.112969920588606	-0.0109496418104223	-0.401191349399869	-0.155808872498281	-0.0195698101714582
Ocotea puberula (Lauraceae)	19	-0.283546367875294	-0.145360387693735	0.116498923021164	-0.371340082195294	-0.0395378946398653	0.370941960995307	0.266922452578051	0.229471522956624	0.039185537404683	-0.752690625264923	-0.123635450115506	-0.28355486945474	-0.161652754062235	0.144981970178203	-0.0668891228335041	-0.226444468500071	0.00440095151813857
Ocotea rubrinervis (Lauraceae)	5	-3.05894733770675	-1.29070248172498	0.116936317280463	-0.814225853476522	-0.00694102664640916	-0.178426549173046	0.473165918967937	0.211149393266212	0.0660776481060987	-0.55952020716225	-0.235013026883263	-0.00344448338832129	-0.00213443728892668	-0.0214766951481069	-0.403009920479955	0.159268847757503	-0.0245672664917411
Ocotea whitei (Lauraceae)	7	-2.33771665743247	1.54437067360229	-0.0233651607073476	-0.155320513393553	-0.139535764014294	0.139948159428929	-1.07979315656687	0.195781229777004	0.0770589070485988	-0.267091795066139	-0.182875591102835	-0.206807317099731	-0.141706798245515	-0.0337628167929846	-0.366886550882422	-0.203597311004443	-0.00457240955288241
Oenocarpus mapora (Arecaceae)	58	2.78313129152238	-0.346652937427343	-0.192647160450969	-1.02340584869724	0.0273957812785228	0.461036311297456	-0.594250369536898	0.0693077463534131	-0.0105454057011354	-0.488180826141085	-0.0562835427713688	-0.137576576862373	-0.0310976644021838	0.156494948902402	-0.290371933768129	-0.147914053230303	-0.000455503265858755
Trophis caucana (Moraceae)	21	-0.877612064582988	0.14998178947977	-0.287290483095587	0.304557710418613	-0.105598887099009	0.385803562392274	1.5558298633708	0.153911607832759	0.0785532226305568	-0.619632171929135	-0.18851320087645	-0.247323652711323	-0.0121483260351518	0.0934725091804577	-0.129411391230754	-0.135586227300349	-0.0336865136804942
Ormosia amazonica (Fabaceae-papilionoideae)	3	-2.7052554620845	1.20733353722466	-0.103506004118313	-0.0952763362217907	-0.102721260814804	0.281690216939575	-0.439254026906242	0.181274565532138	0.0893040783409596	-0.453415877517101	-0.200595558771853	-0.223451917502658	-0.0962438751513802	-0.0450724497539101	-0.372522199825667	-0.141638093119698	-0.0165138253808844
Ormosia coccinea (Fabaceae-papilionoideae)	20	-0.483477192674092	0.0664843763888176	0.0817049270499268	-0.895247538169572	-0.133611082581087	0.117491060182262	-0.233697161629179	0.245743483533001	0.00838152414990197	-0.683353066936101	-0.160337298228767	-0.000731314280422187	-0.0906881917770065	0.038037658971472	-0.113392560334202	0.0264052529876042	-0.0108526619409519
Ormosia macrocalyx (Fabaceae-papilionoideae)	14	-0.617360830921749	-0.00651271863570402	0.167901543403889	-0.380635539925766	-0.0862079724949645	-0.21830418410385	0.226279791528739	0.0892403869047502	0.0390647177005502	-0.688336962251713	-0.248004545545338	-0.221211441480741	-0.122032800612663	-0.0132903407645755	-0.304791313616314	0.115096683246312	-0.0336491806277237
Otoba acuminata (Myristicaceae)	4	-3.39329996656569	1.92095094138737	-0.0612571947118736	-0.263090964857037	-0.175179355053949	-0.120733623581518	-0.911602078732576	0.217635927029531	0.0627242898294265	-0.337184005976165	-0.247968791799016	-0.152873368242097	-0.139632292556622	0.00175900664945044	-0.315541884897341	-0.145101315245093	-0.0241897717035084
Ouratea prominens (Ochnaceae)	7	-1.82415503023309	1.12379173002206	0.299873188187435	0.356577483387347	-0.202593756936657	-0.322571490177869	0.492469811040414	0.166919769517332	0.0200813601425965	-0.658002833541912	-0.19145928148971	-0.0521108542657644	-0.119378052604651	-0.0596328885998875	-0.222109153222857	-0.0527893408292531	-0.0295202701364626
Ouratea knappiae (Ochnaceae)	5	-3.63824652897697	2.13065664337617	-0.0429839306999351	-0.252911887158767	-0.0720431621513023	0.0920834651867336	-1.43289964083352	0.167306583716989	0.0273925612850696	-0.541745129999467	-0.248212253202744	-0.166669268183953	-0.120431609333862	-0.0111429747913468	-0.0985810909360801	-0.147481823919315	-0.0236081472140575
Ouratea lucens (Ochnaceae)	38	1.21659085122078	0.539775680613736	-0.179463986878098	-0.704114560899086	-0.297501250959896	0.0746703659414709	-0.132245546311048	0.110976222787222	0.0217168781098739	-1.09735943057312	-0.172980270482049	-0.0497036421298729	0.0736445638394618	0.114814588660037	-0.0643118252942846	-0.107187597039283	-0.010928296635843
Ouratea sulcatinervia (Ochnaceae)	4	-3.58084608552555	1.92792743354658	-0.0291241773097101	-0.304319503909835	-0.075796307631749	0.0473544833680184	-1.40483896328376	0.13589132913274	0.0268694814791455	-0.641131769210391	-0.235158284092717	-0.176116266514816	-0.0987889508978898	-0.0106146212170072	-0.0817989514034915	-0.145148281223872	-0.0251541389350636
Oxandra longipetala (Annonaceae)	13	-0.670819064237315	0.209427172823195	-0.6275223899508	-0.286486892792763	-0.120361391422236	-0.486712560780323	-1.17932098780217	0.104199256462913	0.0281536180562317	-0.971284806768245	-0.0526059221472884	-0.325703236999532	-0.08624121139773	0.000516292465428642	-0.326959155396919	-0.206775873310683	-0.0195184346593185
Oxandra panamensis (Annonaceae)	6	-2.05065154941643	0.885426509650198	0.15277257505852	0.443037425101026	-0.21599683449523	-0.0602077154296299	0.607823506472942	0.0986174423009985	0.0723463566732644	-0.672202134440976	-0.228487374276722	-0.0723121797653905	-0.0951063598661224	-0.108236473634581	-0.0534105822982779	-0.171821139858569	-0.0283053085604624
Palicourea guianensis (Rubiaceae)	24	-0.45739660694673	-0.744172613764571	0.335248973827409	-0.203249589973769	-0.0919625343365517	-0.0639384534878305	-0.428680767359805	0.183480039948548	0.0688882279999191	-0.1796269452597	-0.294384252445137	-0.122737002867506	0.269052322877365	0.0806577460199515	-0.315865004262653	0.0119184265001117	-0.0346662985996494
